Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total
((exp(rX)/rB)/((rA*xX))^2),0.8823529411764706,0.8150657894736841,4,5,9
((rA/rX)+(exp(nX)*log(rB))),0.8823529411764706,0.7856798245614035,4,5,9
(((rX/rA)*log(xX))/sqrt(rB)),0.8823529411764706,0.8129605263157895,4,5,9
((rX/(nB*rA))+sqrt(log(nB))),0.8823529411764706,0.8025438596491228,4,5,9
((exp(nX)*log(rB))-(rX/rA)),0.8823529411764706,0.791951754385965,4,5,9
((rA/log(rX))*sqrt((rB/xX))),0.8823529411764706,0.8088157894736842,4,5,9
((log(xX)/rB)-(exp(rX)/rA)),0.8823529411764706,0.817280701754386,4,5,9
(((nX*xX)/nA)-(rX/rA)),0.8823529411764706,0.8088157894736842,5,4,9
((rB/log(rX))*exp((rA-rB))),0.8823529411764706,0.8192982456140351,4,5,9
((rX/rA)/(xX+(rB/rX))),0.8823529411764706,0.7941666666666667,5,4,9
((exp(rA)/rX)-(exp(nX)/rB)),0.8823529411764706,0.7772368421052631,4,5,9
(exp((xX/nA))/(rA*xX)),0.8823529411764706,0.7962280701754386,4,4,8
((rA/log(rX))/exp((xX/rB))),0.8823529411764706,0.8130701754385964,4,5,9
((exp(xX)+exp(-nA))/(rA*xX)),0.8823529411764706,0.8087938596491228,4,6,9
((nA/nX)+((rX/rA))^2),0.8823529411764706,0.8214473684210526,4,4,8
((exp(rB)/rB)+(exp(rX)/rA)),0.8823529411764706,0.8214692982456141,4,5,9
(((nA)^-1+(xX)^-1)/rA),0.8823529411764706,0.7983114035087718,3,6,9
((exp(-nA)-exp(nX))-(rA/rX)),0.8823529411764706,0.8277192982456141,4,6,9
((exp(nX)-exp(-nA))-(rX/rA)),0.8823529411764706,0.8235526315789473,4,6,9
(((rX/rA))^2+(exp(-rB)/nA)),0.8823529411764706,0.8235307017543858,4,6,9
(((rA*rB)/log(rX))-(rB)^2),0.8823529411764706,0.8214692982456141,4,5,9
(((rB/rX))^2*log((rA/rB))),0.8823529411764706,0.8276973684210527,4,5,9
(((rA)^-1/xX)/sqrt(sqrt(nA))),0.8823529411764706,0.8508552631578947,3,6,9
((rX/rB)+(rB/(rA*xX))),0.8823529411764706,0.8551096491228071,5,4,9
((nA*(rA-rX))-(nX*rB)),0.8823529411764706,0.7478947368421054,5,4,9
((sqrt(nA))^-1/((rA*xX))^2),0.8823529411764706,0.8508552631578947,3,6,9
(exp((rA-rX))*sqrt(exp(rB))),0.8676470588235294,0.7835964912280702,3,5,8
(((rA+rB)+(rA-rX))/rX),0.8676470588235294,0.7835964912280702,5,4,9
(((rB-rA)-rA)/(rB-rX)),0.8676470588235294,0.7835964912280702,5,4,9
(((rA+rB)+(rA+rX))/rX),0.8676470588235294,0.7835964912280702,5,4,9
((rA/rX)+(rB/(rB+rX))),0.8676470588235294,0.7835964912280702,5,4,9
((rA+(rA+rB))/rX),0.8676470588235294,0.7835964912280702,4,3,7
(((rA-rX)+(rB-rX))/rA),0.8676470588235294,0.7835964912280702,5,4,9
((sqrt(rA)/rX)*sqrt((rA+rB))),0.8676470588235294,0.781513157894737,4,5,9
(((rA+rX)+(rX-rB))/rA),0.8676470588235294,0.7835964912280702,5,4,9
(((rX)^2/(rA+rB))-rA),0.8676470588235294,0.7835964912280702,4,4,8
(rA/((rA+rX)+(rX-rB))),0.8676470588235294,0.7835964912280702,5,4,9
((rA+rB)/((rA-rX)-rX)),0.8676470588235294,0.7835964912280702,5,4,9
((rX/rA)/exp((rB*xX))),0.8676470588235294,0.781513157894737,4,4,8
((rA*(rA+rB))/(rX)^2),0.8676470588235294,0.781513157894737,4,4,8
(((rX)^2/rA)-(rA+rB)),0.8676470588235294,0.781513157894737,4,4,8
(sqrt(sqrt(rB))*((rA)^2/log(rX))),0.8676470588235294,0.7835745614035089,3,6,9
(exp((rB/rX))-exp((rX/rA))),0.8676470588235294,0.781513157894737,4,5,9
(exp(-sqrt(rB))-exp((rA-rX))),0.8676470588235294,0.781513157894737,3,6,8
(((rA/rX))^2*exp((rB/rX))),0.8676470588235294,0.781513157894737,4,5,9
(((rA+rB)*(rA/rX))-rX),0.8676470588235294,0.781513157894737,5,4,9
(((rA+rB)/rX)-(rX/rA)),0.8676470588235294,0.781513157894737,5,4,9
(exp((rX/rA))-exp((rB/rA))),0.8676470588235294,0.781513157894737,4,5,9
(exp((rX/rA))+exp(-(rB)^2)),0.8676470588235294,0.7835745614035089,3,6,8
((rA/rX)*exp((rB*xX))),0.8676470588235294,0.781513157894737,4,4,8
(((rX/rA))^2+(exp(-rB))^2),0.8676470588235294,0.7835745614035089,3,6,8
(((rB-rX)-rX)/rA),0.8676470588235294,0.7835964912280702,4,3,7
(((rX)^2/(rA+rB))/rA),0.8676470588235294,0.781513157894737,4,4,8
(exp((rX-rA))/sqrt(exp(rB))),0.8676470588235294,0.7835964912280702,3,5,8
((rX/(rB+rX))-(rA/rX)),0.8676470588235294,0.7835964912280702,5,4,9
((rX/sqrt(rA))/sqrt((rA+rB))),0.8676470588235294,0.781513157894737,4,5,9
(((rX/rA))^2/exp((rB/rX))),0.8676470588235294,0.781513157894737,4,5,9
(exp((nX/rB))-exp((rX-rA))),0.8676470588235294,0.7856578947368422,4,5,9
(((rX-rA)-rA)/(rB-rX)),0.8676470588235294,0.7835964912280702,5,4,9
(rX/((rA+rB)+(rA-rX))),0.8676470588235294,0.7835964912280702,5,4,9
(rB*((rA*xX)+(rA-rX))),0.8676470588235294,0.785701754385965,5,4,9
(((rA/rX))^2*sqrt((rB/rX))),0.8676470588235294,0.785701754385965,4,5,9
(sqrt((rB/rX))-(rX/rA)),0.8676470588235294,0.785701754385965,4,4,8
(((rA+rB)*sqrt(rA))/exp(rX)),0.8676470588235294,0.785701754385965,4,5,9
((exp(rB)/rB)*exp((rX-rA))),0.8676470588235294,0.785701754385965,4,5,9
(exp((rX-rA))+exp(-(rB/xX))),0.8676470588235294,0.7857236842105264,4,6,9
((rX/rA)+(rX/(rB+rX))),0.8676470588235294,0.7857236842105264,5,4,9
(((rA*xX)+(rA+rB))/rX),0.8676470588235294,0.7857236842105264,5,4,9
(((rX/rA))^2-(rB/rA)),0.8676470588235294,0.7857236842105264,4,4,8
((rB/(rB+rX))-(rX/rA)),0.8676470588235294,0.7857236842105264,5,4,9
((rB/(rA+rX))-(rX/rA)),0.8676470588235294,0.7857236842105264,5,4,9
((rB*xX)/((rA-rX))^2),0.8676470588235294,0.7857456140350877,4,4,8
((exp(rX)+exp(-rB))/exp(rA)),0.8676470588235294,0.7857456140350877,3,6,8
(((rX-rA)/sqrt(xX))-rB),0.8676470588235294,0.7877850877192983,4,4,8
(((rB-rX)-(rB/nB))/rA),0.8676470588235294,0.7877850877192983,5,4,9
((xX*exp(rB))-((rX/rA))^2),0.8676470588235294,0.7877850877192983,4,5,9
(rA/((rB-rX)-(rB/nB))),0.8676470588235294,0.7877850877192983,5,4,9
(exp((rX-rA))*exp(-(rB/rX))),0.8676470588235294,0.785701754385965,4,6,9
((exp(rX)/(rA+rB))/sqrt(rA)),0.8676470588235294,0.785701754385965,4,5,9
(exp((rA-rX))/exp(-(rB/rX))),0.8676470588235294,0.785701754385965,4,6,9
((rB/log(xX))-(rA-rX)),0.8676470588235294,0.7836184210526316,4,4,8
(rA/((rB-rX)-rX)),0.8676470588235294,0.7835964912280702,4,3,7
(((rA+rB)+(rA-rX))-rX),0.8676470588235294,0.7835964912280702,5,4,9
(exp((rA/rX))-exp(-(rB/rX))),0.8676470588235294,0.7836184210526316,4,6,9
(exp((rX-rA))-exp(-(rB)^-1)),0.8676470588235294,0.7836184210526316,3,7,9
((rX/rA)+(rX/(rA+rB))),0.8676470588235294,0.7836184210526316,5,4,9
((rX/exp(rA))/(xX*sqrt(rB))),0.8676470588235294,0.7836184210526316,4,5,9
((log(xX)/exp(rB))-(rX/rA)),0.8676470588235294,0.7836184210526316,4,5,9
(exp(-(xX/rB))-exp((rX-rA))),0.8676470588235294,0.7836184210526316,4,6,9
((exp(rA)/rX)-(log(rX)/rB)),0.8676470588235294,0.785701754385965,4,5,9
((rA*(rA+rB))-(rX)^2),0.8676470588235294,0.7836184210526316,4,4,8
exp(((rX/rA)-(rB/rX))),0.8676470588235294,0.7814912280701755,4,4,8
(((rB/rX))^2-((rX/rA))^2),0.8676470588235294,0.7856798245614035,4,5,9
(sqrt((rB/rX))-((rX/rA))^2),0.8676470588235294,0.7856798245614035,4,5,9
((rA+(rA+rB))/sqrt(log(rX))),0.8676470588235294,0.7857017543859648,4,5,9
(exp((rX/rA))+exp(-(rB/rA))),0.8676470588235294,0.785701754385965,4,6,9
(((rX/rA))^2*sqrt((rX/rB))),0.8676470588235294,0.785701754385965,4,5,9
((log(rB))^2+(exp(-rA)/(xX)^2)),0.8676470588235294,0.7815131578947367,3,7,9
(((rX/rA)-xX)/sqrt(sqrt(rB))),0.8676470588235294,0.7794078947368421,4,5,9
((rA*(rA+rB))/log(rX)),0.8676470588235294,0.7814912280701755,4,4,8
((rX/rA)+(sqrt(xX)/exp(rB))),0.8676470588235294,0.7709649122807016,4,5,9
(((rA+rB)*exp(rA))/(rX)^2),0.8676470588235294,0.7709868421052631,4,5,9
(((rA/rX))^2*(rB/exp(rB))),0.8676470588235294,0.7709868421052631,4,5,9
((exp(-rB)+exp(-xX))/(rA/rX)),0.8676470588235294,0.7709868421052631,4,7,9
(((rX/rA))^2*(exp(rB)/rB)),0.8676470588235294,0.7709868421052631,4,5,9
((rX/rA)+(exp(-nB)+exp(-rB))),0.8676470588235294,0.7730263157894737,4,7,9
((rX/rA)+(exp(-rB)+exp(-xX))),0.8676470588235294,0.7730701754385965,4,7,9
((rA/rX)/(exp(-rB)+exp(-xX))),0.8676470588235294,0.773092105263158,4,7,9
(exp((rB/nX))+exp((rX-rA))),0.8676470588235294,0.773092105263158,4,5,9
(exp((rX-rA))+exp(-(rA*rB))),0.8676470588235294,0.773092105263158,4,6,9
((rX/rA)+(exp(-rB)/exp(xX))),0.8676470588235294,0.773092105263158,4,6,9
((rX/rA)+(xX/exp(rB))),0.8676470588235294,0.7751535087719299,4,4,8
(exp((rB/nB))-exp((rX/rA))),0.8676470588235294,0.7751754385964912,4,5,9
(exp((rA-rX))*sqrt((rB+rX))),0.8676470588235294,0.7751973684210526,4,5,9
(exp((rB*xX))*exp(-(rX/rA))),0.8676470588235294,0.7751973684210526,4,6,9
(((rB)^2*(rA-rB))/log(rX)),0.8676470588235294,0.7751973684210526,4,5,9
(exp((rX/rA))*exp(-(rB*xX))),0.8676470588235294,0.7751973684210526,4,6,9
(((rX-rA)/xX)-(rB+rX)),0.8676470588235294,0.7751973684210526,5,4,9
(exp((rX-rA))+exp(-(rB/nA))),0.8676470588235294,0.7709649122807017,4,6,9
(exp((rX-rA))-exp(-(nA/rB))),0.8676470588235294,0.7689035087719299,4,6,9
((rX/(rA+rB))-(rA/rX)),0.8676470588235294,0.7814912280701755,5,4,9
((exp(-rA)/(xX)^2)/exp(sqrt(rB))),0.8676470588235294,0.7688815789473684,3,7,9
((sqrt(rB)/rX)-(sqrt(rX)/rA)),0.8676470588235294,0.7583991228070175,4,5,9
((rX/rA)/sqrt(sqrt(rB))),0.8676470588235294,0.7605043859649122,3,4,7
(sqrt(rB)*((rA/rX))^2),0.8676470588235294,0.7605043859649122,3,4,7
(((rX/rA))^2/sqrt(rB)),0.8676470588235294,0.7605043859649122,3,4,7
((exp(rB)/rB)*exp((rX/rA))),0.8676470588235294,0.764671052631579,4,5,9
((exp(rA))^2/(exp(rB)-exp(rX))),0.8676470588235294,0.7667763157894736,3,6,9
(((rA/rX))^2*exp(sqrt(rB))),0.8676470588235294,0.7667763157894736,3,5,8
(((rX/rA))^2/exp(sqrt(rB))),0.8676470588235294,0.7667763157894736,3,5,8
((rA/log(rX))*log((rB+rX))),0.8676470588235294,0.7667982456140351,4,5,9
(exp((rX-rA))+exp(-(rB*rX))),0.8676470588235294,0.7688815789473684,4,6,9
((rX/rA)+sqrt(exp(-rB))),0.8676470588235294,0.7688815789473684,3,5,7
(((rA+rX)/rA)+sqrt(exp(-rB))),0.8676470588235294,0.7688815789473684,4,6,9
(exp((rX/rA))/sqrt(sqrt(rB))),0.8676470588235294,0.7688815789473684,3,5,8
(((rA/rX))^2*sqrt(exp(rB))),0.8676470588235294,0.7688815789473684,3,5,8
((rX/exp(rA))-(rB/exp(rX))),0.8676470588235294,0.7688815789473684,4,5,9
(((rX-rA)/rA)+sqrt(exp(-rB))),0.8676470588235294,0.7688815789473684,4,6,9
(sqrt(sqrt(rB))/exp((rX/rA))),0.8676470588235294,0.7688815789473684,3,5,8
(exp((rA/rX))/exp(-(rB*xX))),0.8676470588235294,0.7751973684210526,4,6,9
((rB*exp(rA))-(rX*exp(rB))),0.8676470588235294,0.7751973684210526,4,5,9
(((rB)^2-(rX)^2)/(rA)^2),0.8676470588235294,0.7752192982456141,3,5,8
((rA)^2/((rB)^2-(rX)^2)),0.8676470588235294,0.7752192982456141,3,5,8
(exp(-rB)+exp((rX-rA))),0.8676470588235294,0.7794078947368421,3,5,7
(((rX/rA)-xX)+sqrt(exp(-rB))),0.8676470588235294,0.7794078947368421,4,6,9
(((rX/rA))^2/sqrt(sqrt(rB))),0.8676470588235294,0.7814692982456141,3,5,8
(((rX/rA))^2+(exp(rB))^-1),0.8676470588235294,0.7814692982456141,3,6,9
(exp((rX/rA))+exp(-(rB/nB))),0.8676470588235294,0.7814692982456141,4,6,9
(exp(-(rA/rB))-exp((rX/rA))),0.8676470588235294,0.7814912280701755,4,6,9
(((rA+rX)/rA)-(rB/rX)),0.8676470588235294,0.7814912280701755,5,4,9
(exp((rA-rX))*sqrt(sqrt(rB))),0.8676470588235294,0.7814912280701755,3,5,8
((rB/rX)-(rX/rA)),0.8676470588235294,0.7814912280701755,4,3,7
(exp((rX-rA))/sqrt(sqrt(rB))),0.8676470588235294,0.7814912280701755,3,5,8
(((rX/xX)-rB)/(rA)^2),0.8676470588235294,0.7814912280701755,4,4,8
(((rB+rX)/rX)-(rX/rA)),0.8676470588235294,0.7814912280701755,5,4,9
(((rB/rX)-(rX/rA)))^2,0.8676470588235294,0.7814912280701755,4,4,8
(((rX/rA))^2*log((rB*xX))),0.8676470588235294,0.7814912280701755,4,5,9
((exp(-rX)-exp(-rB))-(rX/rA)),0.8676470588235294,0.7814912280701755,4,7,9
(((rA-rX)*(rX/rA))/rB),0.8676470588235294,0.7814912280701755,5,4,9
(((rA/rX))^2/log((rB*xX))),0.8676470588235294,0.7814912280701755,4,5,9
((rA+rX)/((rB*xX)-rX)),0.8676470588235294,0.7878070175438596,5,4,9
((log(rB))^2+((rB+rX)/rA)),0.8676470588235294,0.7794078947368421,4,5,9
(exp((rA/rX))-exp(-(rB/rA))),0.8676470588235294,0.7794078947368421,4,6,9
(((rX)^2/(rB+rX))/rA),0.8676470588235294,0.7793859649122806,4,4,8
(exp((rX/rA))+exp(-(rB*rX))),0.8676470588235294,0.7772587719298245,4,6,9
((xX*log(rB))-((rX/rA))^2),0.8676470588235294,0.7772587719298245,4,5,9
((exp(rA)/rX)/sqrt((rX-rB))),0.8676470588235294,0.7772807017543859,4,5,9
(exp((rB-rA))/(rB*(xX)^2)),0.8676470588235294,0.7773026315789474,4,5,9
(((rB/rX))^2-(rX/rA)),0.8676470588235294,0.7773245614035089,4,4,8
((rB/(nB*rX))-(rX/rA)),0.8676470588235294,0.7793640350877192,5,4,9
((rA*(rB+rX))/(rX)^2),0.8676470588235294,0.7793859649122806,4,4,8
((rX/sqrt(rA))/sqrt((rB+rX))),0.8676470588235294,0.7793859649122806,4,5,9
((rX/sqrt(rA))-sqrt((rA+rB))),0.8676470588235294,0.7794078947368421,4,5,9
((exp(xX)-exp(-rB))-(rX/rA)),0.8676470588235294,0.7793859649122806,4,6,9
(((rX/rA))^2/sqrt((rB*xX))),0.8676470588235294,0.7793859649122806,4,5,9
(((rX/rA)-xX)+(exp(-rB))^2),0.8676470588235294,0.7793859649122806,4,6,9
((sqrt(rA)/rX)*sqrt((rB+rX))),0.8676470588235294,0.7793859649122806,4,5,9
(((rA/rX))^2*sqrt((rB*xX))),0.8676470588235294,0.7793859649122806,4,5,9
((xX+(rA/rX))*sqrt(sqrt(rB))),0.8676470588235294,0.7793859649122806,4,5,9
(sqrt(sqrt(rB))/((rX/rA)-xX)),0.8676470588235294,0.7794078947368421,4,5,9
((rX/rA)+(rA/(rA+rB))),0.8676470588235294,0.7878070175438596,5,4,9
(((rX-rA)/xX)-(rA+rB)),0.8676470588235294,0.7857236842105264,5,4,9
((rA-rX)+(rB/exp(rB))),0.8676470588235294,0.8045833333333332,4,4,8
((rA/exp(rX))*sqrt(exp(rB))),0.8676470588235294,0.8004166666666667,3,5,8
(((rA/rX))^2*(rB/log(rX))),0.8676470588235294,0.8214912280701755,4,5,9
(((rA+rB)*sqrt(rA))/(rX)^2),0.8676470588235294,0.8151754385964912,4,5,9
(((rX)^2/rA)-sqrt((rA*rB))),0.8676470588235294,0.8151754385964912,4,5,9
(exp((rX-rA))+exp(-sqrt(rB))),0.8676470588235294,0.8003947368421052,3,6,8
(((rB-rX)*exp(rX))/(rA)^2),0.8676470588235294,0.8003947368421052,4,5,9
(((rA)^2/(rB-rX))/exp(rX)),0.8676470588235294,0.8003947368421052,4,5,9
(((rA)^2*exp(rB))/(exp(rX))^2),0.8676470588235294,0.8004166666666667,3,6,9
((rA/rX)/sqrt((rX-rB))),0.8676470588235294,0.817280701754386,4,4,8
(exp((rA-rX))*sqrt((rB*xX))),0.8676470588235294,0.8004166666666667,4,5,9
((exp(rX)/rA)/sqrt(exp(rB))),0.8676470588235294,0.8004166666666667,3,5,8
((exp(rX))^2/((rA)^2*exp(rB))),0.8676470588235294,0.8004166666666667,3,6,9
(exp((rX-rA))/sqrt((rB*xX))),0.8676470588235294,0.8004166666666667,4,5,9
((rX/rA)+(log(rX)/exp(rB))),0.8676470588235294,0.815109649122807,4,5,9
((rA/exp(rX))*exp(sqrt(rB))),0.8676470588235294,0.8004385964912281,3,5,8
(exp((rX/rA))+exp(-(nA*rB))),0.8676470588235294,0.8172149122807018,4,6,9
((rA)^2/(exp(rB)-exp(rX))),0.8676470588235294,0.7983333333333335,3,5,8
((exp(rB)-exp(rX))/(rA)^2),0.8676470588235294,0.7983333333333335,3,5,8
(((rX/rA))^2+sqrt((rA/rB))),0.8676470588235294,0.7983333333333333,4,5,9
((exp(rA)*sqrt(rB))/log(rX)),0.8676470588235294,0.7983333333333332,3,5,8
(((rX/rA)*sqrt(rX))-sqrt(rB)),0.8676470588235294,0.7983114035087719,4,5,9
(((rA+rB)/rX)+sqrt(exp(-rB))),0.8676470588235294,0.7983114035087718,4,6,9
(((rX/rA)-(rB/rX))-xX),0.8676470588235294,0.7983114035087718,5,4,9
(((rB+rX))^2/(rA*rB)),0.8676470588235294,0.7983114035087718,4,4,8
(exp((rX/rA))*(rX/sqrt(rB))),0.8676470588235294,0.8172587719298245,4,5,9
((rB+rX)/sqrt((rA*rB))),0.8676470588235294,0.7983114035087718,4,4,8
(((rX/rA))^2*(rX/sqrt(rB))),0.8676470588235294,0.7983114035087718,4,5,9
(((rA/rX))^2*(sqrt(rB)/rX)),0.8676470588235294,0.7983114035087718,4,5,9
(sqrt(exp(rB))*(exp(rA)/(rX)^2)),0.8676470588235294,0.7962280701754386,3,6,9
((sqrt(rB)/rX)/exp((rX/rA))),0.8676470588235294,0.8172587719298245,4,5,9
(exp(sqrt(rB))*(exp(rA)/(rX)^2)),0.8676470588235294,0.7962280701754386,3,6,9
(exp((rA-rX))*sqrt((rB/rX))),0.8676470588235294,0.7962280701754386,4,5,9
((exp(rX)/rA)/sqrt((rB*xX))),0.8676470588235294,0.8130701754385965,4,5,9
((exp(rX)/rA)/exp(sqrt(rB))),0.8676470588235294,0.8004385964912281,3,5,8
(((rA-rX)/rB)+sqrt(exp(-rB))),0.8676470588235294,0.8004385964912281,4,6,9
(((rA*rB)-(rX)^2)/exp(rA)),0.8676470588235294,0.8046271929824561,4,5,9
((rA/log(rX))*sqrt((rA*rB))),0.8676470588235294,0.8108771929824561,4,5,9
(((rA)^2/(rB-rX))/log(rX)),0.8676470588235294,0.8109429824561403,4,5,9
((exp(rX)/rA)/sqrt(sqrt(rB))),0.8676470588235294,0.8088377192982457,3,5,8
((exp(rX))^2/((rA)^2*sqrt(rB))),0.8676470588235294,0.8088377192982457,3,6,9
((exp(rX)/rA)+(exp(-xX)/rB)),0.8676470588235294,0.8235745614035087,4,6,9
(exp((rX-rA))-exp((rB-rX))),0.8676470588235294,0.8109649122807019,4,5,9
(exp((rB+rX))/(rA*rB)),0.8676470588235294,0.8255921052631578,4,4,8
(((rX)^2/rA)*exp((xX/rB))),0.8676470588235294,0.8067543859649124,4,5,9
((rB)^-1+(exp(rX)/rA)),0.8676470588235294,0.8067324561403508,3,5,8
((exp(rX)/xX)/((rA+rB))^2),0.8676470588235294,0.8130043859649122,4,5,9
((rA-rB)/((rB-rX))^2),0.8676470588235294,0.8256578947368421,4,4,8
((exp(rX)/rA)+(exp(-rB)/rB)),0.8676470588235294,0.8067324561403508,4,6,9
(((nB*rX)/log(nB))/rA),0.8676470588235294,0.8067324561403508,4,4,8
((nB/log(nB))*sqrt((rX/rA))),0.8676470588235294,0.8067105263157893,4,5,9
(((rX)^2/rB)*exp((rB-rA))),0.8676470588235294,0.8046271929824561,4,5,9
(exp((rX/rA))/(xX*sqrt(rB))),0.8676470588235294,0.8025,4,5,9
((xX/rB)+(exp(rX)/rA)),0.8676470588235294,0.8256578947368421,4,4,8
((rB/(rX)^2)*exp((rA-rB))),0.8676470588235294,0.8046271929824561,4,5,9
(((rX-rA)*exp(rB))-rB),0.8676470588235294,0.8046052631578947,4,4,8
(exp((rX-rA))+exp(-(rB*xX))),0.8676470588235294,0.8046052631578947,4,6,9
((rA+rX)/(rA+(rB*xX))),0.8676470588235294,0.7878070175438596,5,4,9
((exp(rA)*sqrt(rB))/(rX)^2),0.8676470588235294,0.8045614035087718,3,5,8
(((rX)^2/exp(rA))/sqrt(rB)),0.8676470588235294,0.8045614035087718,3,5,8
((nX/sqrt(nA))-((rX/rA))^2),0.8676470588235294,0.8025657894736842,4,5,9
(((rX)^2/rB)/((rA*xX))^2),0.8676470588235294,0.8025438596491228,4,5,9
((rX/(rA*xX))/sqrt(rB)),0.8676470588235294,0.8025438596491228,4,4,8
((exp(rB)/(rA*rB))/(xX)^2),0.8676470588235294,0.8025219298245615,4,5,9
((log(rB)/rA)-(exp(rX)/rA)),0.8676470588235294,0.8025,4,5,9
(((rB-rX)/rA)+sqrt(exp(-rB))),0.8676470588235294,0.8025,4,6,9
(((rX/rA))^2+(exp(-rB)/xX)),0.8676470588235294,0.8025,4,6,9
((exp(-rB)/nX)-((rX/rA))^2),0.8676470588235294,0.7962061403508771,4,6,9
(exp((rX-rA))*sqrt((rX/rB))),0.8676470588235294,0.7962280701754386,4,5,9
(((rB*xX)/rX)-(rX/rA)),0.8676470588235294,0.7961842105263159,5,4,9
(exp((rB*xX))-exp((rX-rA))),0.8676470588235294,0.7899342105263157,4,5,9
((rA-rX)+(rB*sqrt(xX))),0.8676470588235294,0.7898903508771931,4,4,8
((rA+(rB*xX))-rX),0.8676470588235294,0.7899122807017545,4,3,7
(((rA/rX))^2-(nB/log(nB))),0.8676470588235294,0.8193640350877193,4,5,9
(exp((rB-rA))-exp((rX/rA))),0.8676470588235294,0.7899122807017545,4,5,9
exp(((rA-rX)+(rB*xX))),0.8676470588235294,0.7899122807017545,4,4,8
exp(((rX-rA)-(rB*xX))),0.8676470588235294,0.7899122807017545,4,4,8
((exp(rX)/rA)/sqrt((rA+rB))),0.8676470588235294,0.7899342105263158,4,5,9
(((rX/rA))^2/exp((rB*xX))),0.8676470588235294,0.7898903508771931,4,5,9
((exp(rX)/rA)/sqrt(rB)),0.8676470588235294,0.7899561403508771,3,4,7
((exp(rX))^2/(rB*(rA)^2)),0.8676470588235294,0.7899561403508771,3,5,8
(((rX/rA))^2*(exp(rX)/rB)),0.8676470588235294,0.8192982456140351,4,5,9
(((rX)^2)^2/(rB*(rA)^2)),0.8676470588235294,0.8194078947368422,3,5,8
(exp((rX-rA))+exp(-(rB/nB))),0.8676470588235294,0.7919736842105264,4,6,9
(exp((rB-rX))-exp((rX/rA))),0.8676470588235294,0.7919956140350877,4,5,9
(((rA/rX))^2*exp((rB*xX))),0.8676470588235294,0.7898903508771931,4,5,9
((rA*(rB+rX))/log(rX)),0.8676470588235294,0.7898903508771931,4,4,8
(((rX/rA))^2/(xX*sqrt(rB))),0.8676470588235294,0.7961842105263157,4,5,9
(((rX/rA))^2*exp((rX-rB))),0.8676470588235294,0.8193859649122807,4,5,9
((rB/(rA+rB))-(rX/rA)),0.8676470588235294,0.7878070175438596,5,4,9
((rX/sqrt(rA))/sqrt(sqrt(rB))),0.8676470588235294,0.8194078947368422,3,5,8
(((rA/rX))^2*sqrt((rB/rA))),0.8676470588235294,0.7878070175438596,4,5,9
(((rX)^2/rA)/sqrt(rB)),0.8676470588235294,0.8194078947368422,3,4,7
(exp(-(rX/rA))/sqrt((rX-rB))),0.8676470588235294,0.8193859649122807,4,6,9
(((rX/rA))^2+sqrt((rX/rB))),0.8676470588235294,0.7878070175438596,4,5,9
(exp((rX/rA))*sqrt((rX-rB))),0.8676470588235294,0.8193859649122807,4,5,9
(exp(-(rB*xX))-exp((rA/rX))),0.8676470588235294,0.7898903508771931,4,6,9
((nX/exp(nA))-((rX/rA))^2),0.8676470588235294,0.8340789473684211,4,5,9
